column_id,test_behavior,x_behavior,beta_behavior,first_behavior,estimator,alpha,beta,avg_score,percent_steered
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,2.0,-1.0,1.907227,0.735
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-2.0,-0.5,-0.724609,0.43
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.75,-0.5,-0.597656,0.395
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.5,-0.5,-0.369385,0.295
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.25,-0.5,-0.199951,0.34
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.0,-0.5,-0.154419,0.355
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.75,-0.5,-0.225586,0.375
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.5,-0.5,-0.265625,0.385
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.25,-0.5,-0.182495,0.42
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.0,-0.5,-0.02562,0.435
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.25,-0.5,0.331787,0.47
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.5,-0.5,0.980469,0.555
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.75,-0.5,1.790039,0.73
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.0,-0.5,2.273438,0.785
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.25,-0.5,2.564453,0.83
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.5,-0.5,2.470703,0.815
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.75,-0.5,1.962891,0.715
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,2.0,-0.5,1.616211,0.625
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-2.0,0.0,-0.471191,0.34
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.75,0.0,-0.353027,0.31
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.5,0.0,-0.194336,0.395
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.25,0.0,-0.247559,0.35
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.0,0.0,-0.290527,0.37
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.75,0.0,-0.244995,0.395
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.5,0.0,-0.039368,0.45
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.25,0.0,0.363037,0.48
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.0,0.0,0.852051,0.52
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.25,0.0,1.363281,0.61
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.5,0.0,2.113281,0.735
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.75,0.0,2.734375,0.84
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.0,0.0,2.820312,0.83
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.25,0.0,2.660156,0.82
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.5,0.0,2.083984,0.71
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.75,0.0,1.592773,0.6
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,2.0,0.0,1.34668,0.565
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-2.0,0.5,-0.27124,0.355
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.75,0.5,-0.237549,0.38
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.5,0.5,-0.258057,0.34
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.25,0.5,-0.219971,0.38
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.0,0.5,-0.101868,0.425
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.75,0.5,0.130615,0.475
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.5,0.5,0.678711,0.525
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.25,0.5,1.388672,0.595
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.0,0.5,1.918945,0.67
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.25,0.5,2.376953,0.745
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.5,0.5,2.835938,0.83
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.75,0.5,2.814453,0.83
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.0,0.5,2.53125,0.8
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.25,0.5,2.144531,0.725
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.5,0.5,1.625977,0.62
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.75,0.5,1.295898,0.555
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,2.0,0.5,1.106445,0.53
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-2.0,1.0,-0.241211,0.355
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.75,1.0,-0.243164,0.36
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.5,1.0,-0.185669,0.395
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.25,1.0,0.081238,0.465
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.0,1.0,0.433105,0.48
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.75,1.0,0.92041,0.545
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.5,1.0,1.644531,0.62
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.25,1.0,2.283203,0.735
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.0,1.0,2.599609,0.78
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.25,1.0,2.810547,0.82
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.5,1.0,2.714844,0.82
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.75,1.0,2.298828,0.755
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.0,1.0,1.963867,0.7
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.25,1.0,1.636719,0.6
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.5,1.0,1.28125,0.545
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.75,1.0,1.007812,0.5
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,2.0,1.0,0.837891,0.49
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-2.0,1.5,-0.241211,0.38
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.75,1.5,-0.133179,0.42
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.5,1.5,0.186279,0.465
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.25,1.5,0.79834,0.53
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.0,1.5,1.266602,0.585
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.75,1.5,1.714844,0.62
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.5,1.5,2.269531,0.72
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.25,1.5,2.634766,0.785
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.0,1.5,2.693359,0.83
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.25,1.5,2.564453,0.8
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.5,1.5,2.210938,0.755
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.75,1.5,1.75,0.67
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.0,1.5,1.450195,0.59
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.25,1.5,1.262695,0.55
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.5,1.5,0.98291,0.51
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.75,1.5,0.80127,0.49
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,2.0,1.5,0.671875,0.475
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-2.0,2.0,-0.019379,0.45
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.75,2.0,0.242554,0.475
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.5,2.0,0.819824,0.56
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.25,2.0,1.488281,0.63
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-1.0,2.0,1.882812,0.675
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.75,2.0,2.175781,0.735
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.5,2.0,2.408203,0.77
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,-0.25,2.0,2.476562,0.805
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.0,2.0,2.275391,0.78
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.25,2.0,2.046875,0.735
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.5,2.0,1.639648,0.65
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,0.75,2.0,1.268555,0.56
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.0,2.0,1.089844,0.52
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.25,2.0,0.971191,0.51
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.5,2.0,0.783203,0.48
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,1.75,2.0,0.633301,0.475
col2_alpha_trait_first,coordinate-other-ais,coordinate-other-ais,corrigible-neutral-HHH,coordinate-other-ais,orthogonal-parameterized,2.0,2.0,0.526367,0.475
